t_s,gpu_util_pct,mem_used_mib,power_w,temp_c,sclk_mhz,mclk_mhz,util_nc0,host_mem_used_mib
529.09,27.97,4077.2,,,,,55.94,2648.5
530.09,50.0,4052.6,,,,,100.0,2746.6
531.09,50.0,4003.5,,,,,100.0,2746.6
532.09,27.97,3980.8,,,,,55.94,2746.6
533.09,0.0,3980.8,,,,,0.0,2746.6
534.09,0.0,3980.8,,,,,0.0,2746.6
535.09,0.0,3980.8,,,,,0.0,2746.6
536.09,0.0,3980.8,,,,,0.0,2746.6
537.09,0.0,3980.8,,,,,0.0,2746.6
538.09,0.0,3980.8,,,,,0.0,2746.6
539.09,0.0,3980.8,,,,,0.0,2746.6
540.09,0.0,3980.8,,,,,0.0,2746.6
541.09,0.0,3980.8,,,,,0.0,2746.6
542.09,0.0,3980.8,,,,,0.0,2746.6
543.09,0.0,3980.8,,,,,0.0,2746.6
544.09,0.0,3980.8,,,,,0.0,2746.6
545.09,0.0,3980.8,,,,,0.0,2746.6
546.09,0.0,3980.8,,,,,0.0,2746.6
547.09,0.0,3980.8,,,,,0.0,2746.6
548.09,0.0,3980.8,,,,,0.0,2746.6
549.09,0.0,3980.8,,,,,0.0,2746.6
550.09,0.0,3980.8,,,,,0.0,2746.6
551.09,0.0,3980.8,,,,,0.0,2746.6
552.09,0.0,3980.8,,,,,0.0,2746.6
553.09,0.0,3980.8,,,,,0.0,2746.6
554.09,0.0,3980.8,,,,,0.0,2746.6
555.09,0.0,3980.8,,,,,0.0,2746.6
556.09,0.0,3980.8,,,,,0.0,2746.6
557.09,0.0,3980.8,,,,,0.0,2746.6
558.09,0.0,3980.8,,,,,0.0,2746.6
559.09,0.0,3980.8,,,,,0.0,2746.6
560.09,0.0,3980.8,,,,,0.0,2746.6
561.09,0.0,3980.8,,,,,0.0,2746.6
562.09,0.0,3980.8,,,,,0.0,2746.6
563.09,0.0,3980.8,,,,,0.0,2746.6
564.09,0.0,3980.8,,,,,0.0,2746.6
565.09,0.0,3980.8,,,,,0.0,2746.6
566.09,0.0,3980.8,,,,,0.0,2746.6
567.09,0.0,3980.8,,,,,0.0,2746.6
568.09,0.0,3980.8,,,,,0.0,2746.6
569.09,0.0,3980.8,,,,,0.0,2746.6
570.09,0.0,3980.8,,,,,0.0,2746.6
571.09,0.0,3980.8,,,,,0.0,2746.6
572.09,0.0,3980.8,,,,,0.0,2746.6
573.09,0.0,3980.8,,,,,0.0,2746.6
574.09,0.0,3980.8,,,,,0.0,2746.6
575.09,0.0,3980.8,,,,,0.0,2746.6
576.09,0.0,3980.8,,,,,0.0,2746.6
577.09,0.0,3980.8,,,,,0.0,2746.6
578.09,0.0,3980.8,,,,,0.0,2746.6
579.09,0.0,3980.8,,,,,0.0,2746.6
580.09,0.0,3980.8,,,,,0.0,2746.6
581.09,0.0,3980.8,,,,,0.0,2746.6
582.09,0.0,3980.8,,,,,0.0,2746.6
583.09,0.0,3980.8,,,,,0.0,2746.6
584.09,0.0,3980.8,,,,,0.0,2746.6
585.09,0.0,3980.8,,,,,0.0,2746.6
586.09,0.0,3980.8,,,,,0.0,2746.6
587.09,0.0,3980.8,,,,,0.0,2746.6
588.09,0.0,3980.8,,,,,0.0,2746.6
589.09,0.0,3980.8,,,,,0.0,2746.6
590.09,0.0,3980.8,,,,,0.0,2746.6
591.09,0.0,3980.8,,,,,0.0,2746.6
592.09,0.0,3980.8,,,,,0.0,2746.6
593.09,0.0,3980.8,,,,,0.0,2746.6
594.09,0.0,3980.8,,,,,0.0,2746.6
595.09,0.0,3980.8,,,,,0.0,2746.6
596.09,0.0,3980.8,,,,,0.0,2746.6
597.09,0.0,3980.8,,,,,0.0,2746.6
598.1,0.0,3980.8,,,,,0.0,2746.6
599.1,0.0,3980.8,,,,,0.0,2746.6
600.1,0.0,3980.8,,,,,0.0,2746.6
601.1,0.0,3980.8,,,,,0.0,2746.6
602.1,0.0,3980.8,,,,,0.0,2746.6
603.1,0.0,3980.8,,,,,0.0,2746.6
604.1,0.0,3980.8,,,,,0.0,2746.6
605.1,0.0,3980.8,,,,,0.0,2746.6
606.1,0.0,3980.8,,,,,0.0,2746.6
607.1,0.0,3980.8,,,,,0.0,2746.6
608.1,0.0,3980.8,,,,,0.0,2746.6
609.1,0.0,3980.8,,,,,0.0,2746.6
610.1,0.0,3980.8,,,,,0.0,2746.6
611.1,0.0,3980.8,,,,,0.0,2746.6
612.1,0.0,3980.8,,,,,0.0,2746.6
613.1,0.0,3980.8,,,,,0.0,2746.6
614.1,0.0,3980.8,,,,,0.0,2746.6
615.1,0.0,3980.8,,,,,0.0,2746.6
616.1,0.0,3980.8,,,,,0.0,2746.6
617.1,0.0,3980.8,,,,,0.0,2746.6
618.1,0.0,3980.8,,,,,0.0,2746.6
619.1,0.0,3980.8,,,,,0.0,2746.6
620.1,0.0,3980.8,,,,,0.0,2746.6
621.1,0.0,3980.8,,,,,0.0,2746.6
622.1,0.0,3980.8,,,,,0.0,2746.6
623.1,0.0,3980.8,,,,,0.0,2746.6
624.1,0.0,3980.8,,,,,0.0,2746.6
625.1,0.0,3980.8,,,,,0.0,2746.6
626.1,0.0,3980.8,,,,,0.0,2746.6
627.1,0.0,3980.8,,,,,0.0,2746.6
628.1,0.0,3980.8,,,,,0.0,2746.6
629.1,0.0,3980.8,,,,,0.0,2746.6
630.1,0.0,3980.8,,,,,0.0,2746.6
631.1,0.0,3980.8,,,,,0.0,2746.6
632.1,0.0,3980.8,,,,,0.0,2746.6
633.1,0.0,3980.8,,,,,0.0,2746.6
634.1,0.0,3980.8,,,,,0.0,2746.6
635.1,0.0,3980.8,,,,,0.0,2746.6
636.1,0.0,3980.8,,,,,0.0,2746.6
637.1,0.0,3980.8,,,,,0.0,2746.6
638.1,0.0,3980.8,,,,,0.0,2746.6
639.1,0.0,3980.8,,,,,0.0,2746.6
640.1,0.0,3980.8,,,,,0.0,2746.6
641.1,0.0,3980.8,,,,,0.0,2746.6
642.1,0.0,3980.8,,,,,0.0,2746.6
643.1,0.0,3980.8,,,,,0.0,2746.6
644.1,0.0,3980.8,,,,,0.0,2746.6
645.1,0.0,3980.8,,,,,0.0,2746.6
646.1,0.0,3980.8,,,,,0.0,2746.6
647.1,0.0,3980.8,,,,,0.0,2746.6
648.1,0.0,3980.8,,,,,0.0,2746.6
649.1,0.0,3980.8,,,,,0.0,2746.6
650.1,0.0,3980.8,,,,,0.0,2746.6
651.1,0.0,3980.8,,,,,0.0,2746.6
652.1,0.0,3980.8,,,,,0.0,2746.6
653.1,0.0,3980.8,,,,,0.0,2746.6
654.1,0.0,3980.8,,,,,0.0,2746.6
655.1,0.0,3980.8,,,,,0.0,2746.6
656.1,0.0,3980.8,,,,,0.0,2746.6
657.1,0.0,3980.8,,,,,0.0,2746.6
658.1,0.0,3980.8,,,,,0.0,2746.6
659.1,0.0,3980.8,,,,,0.0,2746.6
660.1,0.0,3980.8,,,,,0.0,2746.6
661.1,0.0,3980.8,,,,,0.0,2746.6
662.1,0.0,3980.8,,,,,0.0,2746.6
663.1,0.0,3980.8,,,,,0.0,2746.6
664.1,0.0,3980.8,,,,,0.0,2746.6
665.1,0.0,3980.8,,,,,0.0,2746.6
666.1,0.0,3980.8,,,,,0.0,2746.6
667.1,0.0,3980.8,,,,,0.0,2746.6
668.1,0.0,3980.8,,,,,0.0,2746.6
669.1,0.0,3980.8,,,,,0.0,2746.6
670.1,0.0,3980.8,,,,,0.0,2746.6
671.1,0.0,3980.8,,,,,0.0,2746.6
672.1,0.0,3980.8,,,,,0.0,2746.6
673.1,0.0,3980.8,,,,,0.0,2746.6
674.1,0.0,3980.8,,,,,0.0,2746.6
675.1,0.0,3980.8,,,,,0.0,2746.6
676.1,0.0,3980.8,,,,,0.0,2746.6
677.1,0.0,3980.8,,,,,0.0,2746.6
678.11,0.0,3980.8,,,,,0.0,2746.6
679.11,0.0,3980.8,,,,,0.0,2746.6
680.11,0.0,3980.8,,,,,0.0,2746.6
681.11,0.0,3980.8,,,,,0.0,2746.6
682.11,0.0,3980.8,,,,,0.0,2746.6
683.11,0.0,3980.8,,,,,0.0,2746.6
684.11,0.0,3980.8,,,,,0.0,2746.6
685.11,0.0,3980.8,,,,,0.0,2746.6
686.11,0.0,3980.8,,,,,0.0,2746.6
687.11,0.0,3980.8,,,,,0.0,2746.6
688.11,0.0,3980.8,,,,,0.0,2746.6
689.11,0.0,3980.8,,,,,0.0,2746.6
690.11,0.0,3980.8,,,,,0.0,2746.6
691.11,0.0,3980.8,,,,,0.0,2746.6
692.11,0.0,3980.8,,,,,0.0,2746.6
693.11,0.0,3980.8,,,,,0.0,2746.6
694.11,0.0,3980.8,,,,,0.0,2746.6
695.11,0.0,3980.8,,,,,0.0,2746.6
696.11,0.0,3980.8,,,,,0.0,2746.6
697.11,0.0,3980.8,,,,,0.0,2746.6
698.11,0.0,3980.8,,,,,0.0,2746.6
699.11,0.0,3980.8,,,,,0.0,2746.6
700.11,0.0,3980.8,,,,,0.0,2746.6
701.11,0.0,3980.8,,,,,0.0,2746.6
702.11,0.0,3980.8,,,,,0.0,2746.6
703.11,0.0,3980.8,,,,,0.0,2746.6
704.11,0.0,3980.8,,,,,0.0,2746.6
705.11,0.0,3980.8,,,,,0.0,2746.6
706.11,0.0,3980.8,,,,,0.0,2746.6
707.11,0.0,3980.8,,,,,0.0,2746.6
708.11,0.0,3980.8,,,,,0.0,2746.6
709.11,0.0,3980.8,,,,,0.0,2746.6
710.11,0.0,3980.8,,,,,0.0,2746.6
711.11,0.0,3980.8,,,,,0.0,2746.6
712.11,0.0,3980.8,,,,,0.0,2746.6
713.11,0.0,3980.8,,,,,0.0,2746.6
714.11,0.0,3980.8,,,,,0.0,2746.6
715.11,0.0,3980.8,,,,,0.0,2746.6
716.11,0.0,3980.8,,,,,0.0,2746.6
717.11,0.0,3980.8,,,,,0.0,2746.6
718.11,0.0,3980.8,,,,,0.0,2746.6
719.11,0.0,3980.8,,,,,0.0,2746.6
720.11,0.0,3980.8,,,,,0.0,2746.6
721.11,0.0,3980.8,,,,,0.0,2746.6
722.11,0.0,3980.8,,,,,0.0,2746.6
723.11,0.0,3980.8,,,,,0.0,2746.6
724.11,0.0,3980.8,,,,,0.0,2746.6
725.11,0.0,3980.8,,,,,0.0,2746.6
726.11,0.0,3980.8,,,,,0.0,2746.6
727.11,0.0,3980.8,,,,,0.0,2746.6
728.11,0.0,3980.8,,,,,0.0,2746.6
729.11,0.0,3980.8,,,,,0.0,2746.6
730.11,0.0,3980.8,,,,,0.0,2746.6
731.11,0.0,3980.8,,,,,0.0,2746.6
732.11,0.0,3980.8,,,,,0.0,2746.6
733.11,0.0,3980.8,,,,,0.0,2746.6
734.11,0.0,3980.8,,,,,0.0,2746.6
735.11,0.0,3980.8,,,,,0.0,2746.6
736.11,0.0,3980.8,,,,,0.0,2746.6
737.11,0.0,3980.8,,,,,0.0,2746.6
738.11,0.0,3980.8,,,,,0.0,2746.6
739.11,0.0,3980.8,,,,,0.0,2746.6
740.11,0.0,3980.8,,,,,0.0,2746.6
741.11,0.0,3980.8,,,,,0.0,2746.6
742.11,0.0,3980.8,,,,,0.0,2746.6
743.11,0.0,3980.8,,,,,0.0,2746.6
744.11,0.0,3980.8,,,,,0.0,2746.6
745.11,0.0,3980.8,,,,,0.0,2746.6
746.11,0.0,3980.8,,,,,0.0,2746.6
747.11,0.0,3980.8,,,,,0.0,2746.6
748.11,0.0,3980.8,,,,,0.0,2746.6
749.11,0.0,3980.8,,,,,0.0,2746.6
750.11,0.0,3980.8,,,,,0.0,2746.6
751.11,0.0,3980.8,,,,,0.0,2746.6
752.11,0.0,3980.8,,,,,0.0,2746.6
753.12,0.0,3980.8,,,,,0.0,2746.6
754.12,0.0,3980.8,,,,,0.0,2746.6
755.12,0.0,3980.8,,,,,0.0,2746.6
756.12,0.0,3980.8,,,,,0.0,2746.6
757.12,0.0,3980.8,,,,,0.0,2746.6
758.12,0.0,3980.8,,,,,0.0,2746.6
759.12,0.0,3980.8,,,,,0.0,2746.6
760.12,0.0,3980.8,,,,,0.0,2746.6
761.12,0.0,3980.8,,,,,0.0,2746.6
762.12,0.0,3980.8,,,,,0.0,2746.6
763.12,0.0,3980.8,,,,,0.0,2746.6
764.12,0.0,3980.8,,,,,0.0,2746.6
765.12,0.0,3980.8,,,,,0.0,2746.6
766.12,0.0,3980.8,,,,,0.0,2746.6
767.12,0.0,3980.8,,,,,0.0,2746.6
768.12,0.0,3980.8,,,,,0.0,2746.6
769.12,0.0,3980.8,,,,,0.0,2746.6
770.12,0.0,3980.8,,,,,0.0,2746.6
771.12,0.0,3980.8,,,,,0.0,2746.6
772.12,0.0,3980.8,,,,,0.0,2746.6
773.12,0.0,3980.8,,,,,0.0,2746.6
774.12,0.0,3980.8,,,,,0.0,2746.6
775.12,0.0,3980.8,,,,,0.0,2746.6
776.12,0.0,3980.8,,,,,0.0,2746.6
777.12,0.0,3980.8,,,,,0.0,2746.6
778.12,0.0,3980.8,,,,,0.0,2746.6
779.12,0.0,3980.8,,,,,0.0,2746.6
780.12,0.0,3980.8,,,,,0.0,2746.6
781.12,0.0,3980.8,,,,,0.0,2746.6
782.12,0.0,3980.8,,,,,0.0,2746.6
783.12,0.0,3980.8,,,,,0.0,2746.6
784.12,0.0,3980.8,,,,,0.0,2746.6
785.12,0.0,3980.8,,,,,0.0,2746.6
786.12,0.0,3980.8,,,,,0.0,2746.6
787.12,0.0,3980.8,,,,,0.0,2746.6
788.12,0.0,3980.8,,,,,0.0,2746.6
789.12,0.0,3980.8,,,,,0.0,2746.6
790.12,0.0,3980.8,,,,,0.0,2746.6
791.12,0.0,3980.8,,,,,0.0,2746.6
792.12,0.0,3980.8,,,,,0.0,2746.6
793.12,0.0,3980.8,,,,,0.0,2746.6
794.12,0.0,3980.8,,,,,0.0,2746.6
795.12,0.0,3980.8,,,,,0.0,2746.6
796.12,0.0,3980.8,,,,,0.0,2746.6
797.12,0.0,3980.8,,,,,0.0,2746.6
798.12,0.0,3980.8,,,,,0.0,2746.6
799.12,0.0,3980.8,,,,,0.0,2746.6
800.12,0.0,3980.8,,,,,0.0,2746.6
801.12,0.0,3980.8,,,,,0.0,2746.6
802.12,0.0,3980.8,,,,,0.0,2746.6
803.12,0.0,3980.8,,,,,0.0,2746.6
804.12,0.0,3980.8,,,,,0.0,2746.6
805.12,0.0,3980.8,,,,,0.0,2746.6
806.12,0.0,3980.8,,,,,0.0,2746.6
807.12,0.0,3980.8,,,,,0.0,2746.6
808.12,0.0,3980.8,,,,,0.0,2746.6
809.12,0.0,3980.8,,,,,0.0,2746.6
810.12,0.0,3980.8,,,,,0.0,2746.6
811.12,0.0,3980.8,,,,,0.0,2746.6
812.12,0.0,3980.8,,,,,0.0,2746.6
813.12,0.0,3980.8,,,,,0.0,2746.6
814.12,0.0,3980.8,,,,,0.0,2746.6
815.12,0.0,3980.8,,,,,0.0,2746.6
816.12,0.0,3980.8,,,,,0.0,2746.6
817.12,0.0,3980.8,,,,,0.0,2746.6
818.12,0.0,3980.8,,,,,0.0,2746.6
819.12,0.0,3980.8,,,,,0.0,2746.6
820.12,0.0,3980.8,,,,,0.0,2746.6
821.12,0.0,3980.8,,,,,0.0,2746.6
822.12,0.0,3980.8,,,,,0.0,2746.6
823.12,0.0,3980.8,,,,,0.0,2746.6
824.12,0.0,3980.8,,,,,0.0,2746.6
825.12,0.0,3980.8,,,,,0.0,2746.6
826.12,0.0,3980.8,,,,,0.0,2746.6
827.12,0.0,3980.8,,,,,0.0,2746.6
828.12,0.0,3980.8,,,,,0.0,2746.6
829.12,0.0,3980.8,,,,,0.0,2746.6
830.12,0.0,3980.8,,,,,0.0,2746.6
831.12,0.0,3980.8,,,,,0.0,2746.6
832.13,0.0,3980.8,,,,,0.0,2746.6
833.13,0.0,3980.8,,,,,0.0,2746.6
834.13,0.0,3980.8,,,,,0.0,2746.6
835.13,0.0,3980.8,,,,,0.0,2746.6
836.13,0.0,3980.8,,,,,0.0,2746.6
837.13,0.0,3980.8,,,,,0.0,2746.6
838.13,0.0,3980.8,,,,,0.0,2746.6
839.13,0.0,3980.8,,,,,0.0,2746.6
840.13,0.0,3980.8,,,,,0.0,2746.6
841.13,0.0,3980.8,,,,,0.0,2746.6
842.13,0.0,3980.8,,,,,0.0,2746.6
843.13,0.0,3980.8,,,,,0.0,2746.6
844.13,0.0,3980.8,,,,,0.0,2746.6
845.13,0.0,3980.8,,,,,0.0,2746.6
846.13,0.0,3980.8,,,,,0.0,2746.6
847.13,0.0,3980.8,,,,,0.0,2746.6
848.13,0.0,3980.8,,,,,0.0,2746.6
849.13,0.0,3980.8,,,,,0.0,2746.6
850.13,0.0,3980.8,,,,,0.0,2746.6
851.13,0.0,3980.8,,,,,0.0,2746.6
852.13,0.0,3980.8,,,,,0.0,2746.6
853.13,0.0,3980.8,,,,,0.0,2746.6
854.13,0.0,3980.8,,,,,0.0,2746.6
855.13,0.0,3980.8,,,,,0.0,2746.6
856.13,0.0,3980.8,,,,,0.0,2746.6
857.13,0.0,3980.8,,,,,0.0,2746.6
858.13,0.0,3980.8,,,,,0.0,2746.6
859.13,0.0,3980.8,,,,,0.0,2746.6
860.13,0.0,3980.8,,,,,0.0,2746.6
861.13,0.0,3980.8,,,,,0.0,2746.6
862.13,0.0,3980.8,,,,,0.0,2746.6
863.13,0.0,3980.8,,,,,0.0,2746.6
864.13,0.0,3980.8,,,,,0.0,2746.6
865.13,0.0,3980.8,,,,,0.0,2746.6
866.13,0.0,3980.8,,,,,0.0,2746.6
867.13,0.0,3980.8,,,,,0.0,2746.6
868.13,0.0,3980.8,,,,,0.0,2746.6
869.13,0.0,3980.8,,,,,0.0,2746.6
870.13,0.0,3980.8,,,,,0.0,2746.6
871.13,0.0,3980.8,,,,,0.0,2746.6
872.13,0.0,3980.8,,,,,0.0,2746.6
873.13,0.0,3980.8,,,,,0.0,2746.6
874.13,0.0,3980.8,,,,,0.0,2746.6
875.13,0.0,3980.8,,,,,0.0,2746.6
876.13,0.0,3980.8,,,,,0.0,2746.6
877.13,0.0,3980.8,,,,,0.0,2746.6
878.13,0.0,3980.8,,,,,0.0,2746.6
879.13,0.0,3980.8,,,,,0.0,2746.6
880.13,0.0,3980.8,,,,,0.0,2746.6
881.13,0.0,3980.8,,,,,0.0,2746.6
882.13,0.0,3980.8,,,,,0.0,2746.6
883.13,0.0,3980.8,,,,,0.0,2746.6
884.13,0.0,3980.8,,,,,0.0,2746.6
885.13,0.0,3980.8,,,,,0.0,2746.6
886.13,0.0,3980.8,,,,,0.0,2746.6
887.13,0.0,3980.8,,,,,0.0,2746.6
888.13,0.0,3980.8,,,,,0.0,2746.6
889.13,0.0,3980.8,,,,,0.0,2746.6
890.13,0.0,3980.8,,,,,0.0,2746.6
891.13,0.0,3980.8,,,,,0.0,2746.6
892.13,0.0,3980.8,,,,,0.0,2746.6
893.13,0.0,3980.8,,,,,0.0,2746.6
894.13,0.0,3980.8,,,,,0.0,2746.6
895.13,0.0,3980.8,,,,,0.0,2746.6
896.13,0.0,3980.8,,,,,0.0,2746.6
897.13,0.0,3980.8,,,,,0.0,2746.6
898.13,0.0,3980.8,,,,,0.0,2746.6
899.13,0.0,3980.8,,,,,0.0,2746.6
900.14,0.0,3980.8,,,,,0.0,2746.6
901.14,0.0,3980.8,,,,,0.0,2746.6
902.14,0.0,3980.8,,,,,0.0,2746.6
903.14,0.0,3980.8,,,,,0.0,2746.6
904.14,0.0,3980.8,,,,,0.0,2746.6
905.14,0.0,3980.8,,,,,0.0,2746.6
906.14,0.0,3980.8,,,,,0.0,2746.6
907.14,0.0,3980.8,,,,,0.0,2746.6
908.14,0.0,3980.8,,,,,0.0,2746.6
909.14,0.0,3980.8,,,,,0.0,2746.6
910.14,0.0,3980.8,,,,,0.0,2746.6
911.14,0.0,3980.8,,,,,0.0,2746.6
912.14,0.0,3980.8,,,,,0.0,2746.6
913.14,0.0,3980.8,,,,,0.0,2746.6
914.14,0.0,3980.8,,,,,0.0,2746.6
915.14,0.0,3980.8,,,,,0.0,2746.6
916.14,0.0,3980.8,,,,,0.0,2746.6
917.14,0.0,3980.8,,,,,0.0,2746.6
918.14,0.0,3980.8,,,,,0.0,2746.6
919.14,0.0,3980.8,,,,,0.0,2746.6
920.14,0.0,3980.8,,,,,0.0,2746.6
921.14,0.0,3980.8,,,,,0.0,2746.6
922.14,0.0,3980.8,,,,,0.0,2746.6
923.14,0.0,3980.8,,,,,0.0,2746.6
924.14,0.0,3980.8,,,,,0.0,2746.6
925.14,0.0,3980.8,,,,,0.0,2746.6
926.14,0.0,3980.8,,,,,0.0,2746.6
927.14,0.0,3981.2,,,,,0.0,2894.5
928.14,0.33,4012.8,,,,,0.66,2797.8
929.14,50.0,4037.3,,,,,100.0,2796.0
930.14,50.0,4061.9,,,,,100.0,2794.9
931.14,27.97,4084.7,,,,,55.93,2803.3
932.14,50.0,4035.5,,,,,100.0,2803.4
933.14,28.3,4037.3,,,,,56.59,2794.5
934.14,50.0,4061.9,,,,,100.0,2800.7
935.14,50.0,4061.9,,,,,100.0,2797.4
936.14,50.0,4060.1,,,,,100.0,2804.0
937.14,50.0,4012.7,,,,,100.0,2804.0
938.14,27.97,4012.8,,,,,55.94,2797.5
939.14,27.97,4061.9,,,,,55.94,2801.6
940.14,50.0,4086.4,,,,,100.0,2802.0
941.14,50.0,4060.1,,,,,100.0,2804.7
942.14,50.0,4012.7,,,,,100.0,2804.8
943.14,27.97,4037.3,,,,,55.94,2801.9
944.14,50.0,4037.3,,,,,100.0,2800.1
945.14,27.96,4109.1,,,,,55.93,2803.7
946.14,50.0,4060.1,,,,,100.0,2805.1
947.14,50.0,4012.7,,,,,100.0,2799.3
948.14,27.97,4037.3,,,,,55.93,2802.5
949.14,50.0,4061.9,,,,,100.0,2803.0
950.14,50.0,4084.7,,,,,100.0,2805.8
951.15,50.0,4035.5,,,,,100.0,2805.9
952.15,28.27,4012.8,,,,,56.54,2803.1
953.15,27.97,4037.3,,,,,55.95,2802.4
954.15,50.0,4061.9,,,,,100.0,2800.4
955.15,50.0,4084.7,,,,,100.0,2806.6
956.15,50.0,4035.5,,,,,100.0,2806.7
957.15,28.29,4012.8,,,,,56.59,2799.9
958.15,50.0,4037.3,,,,,100.0,2798.3
959.15,27.99,4086.4,,,,,55.97,2804.5
960.15,50.0,4084.7,,,,,100.0,2807.1
961.15,50.0,4035.5,,,,,100.0,2807.2
962.15,28.3,4037.3,,,,,56.6,2804.3
963.15,50.0,4037.3,,,,,100.0,2801.0
964.15,50.0,4061.9,,,,,100.0,2799.7
965.15,50.0,4060.1,,,,,100.0,2807.5
966.15,27.98,4035.5,,,,,55.95,2807.5
967.15,28.29,4037.3,,,,,56.59,2804.9
968.15,50.0,4061.9,,,,,100.0,2805.0
969.15,50.0,4061.9,,,,,100.0,2802.0
970.15,50.0,4060.1,,,,,100.0,2807.9
971.15,50.0,4012.7,,,,,100.0,2808.1
972.15,27.99,4012.8,,,,,55.97,2801.9
973.15,27.95,4061.9,,,,,55.9,2805.7
974.15,50.0,4109.1,,,,,100.0,2807.0
975.15,50.0,4060.1,,,,,100.0,2808.4
976.15,50.0,4012.7,,,,,100.0,2808.6
977.15,27.95,4037.3,,,,,55.89,2805.9
978.15,50.0,4037.3,,,,,100.0,2806.3
979.15,50.0,4084.7,,,,,100.0,2808.9
980.15,27.95,4060.1,,,,,55.9,2809.0
981.15,50.0,4012.7,,,,,100.0,2804.4
982.15,27.97,4037.3,,,,,55.95,2802.1
983.15,50.0,4061.9,,,,,100.0,2800.2
984.15,50.0,4084.7,,,,,100.0,2809.2
985.15,50.0,4035.5,,,,,100.0,2809.4
986.15,28.32,4012.8,,,,,56.63,2800.0
987.15,27.97,4061.9,,,,,55.93,2806.8
988.15,50.0,4061.9,,,,,100.0,2802.9
989.15,50.0,4084.7,,,,,100.0,2809.7
990.15,50.0,4035.5,,,,,100.0,2809.8
991.15,28.3,4012.8,,,,,56.6,2802.8
992.15,50.0,4037.3,,,,,100.0,2807.7
993.15,50.0,4061.9,,,,,100.0,2807.8
994.15,27.97,4084.7,,,,,55.93,2810.1
995.15,50.0,4035.5,,,,,100.0,2810.2
996.15,28.29,4037.3,,,,,56.59,2807.6
997.15,50.0,4037.3,,,,,100.0,2804.5
998.15,50.0,4061.9,,,,,100.0,2808.3
999.15,50.0,4060.1,,,,,100.0,2810.4
1000.15,27.97,4035.5,,,,,55.94,2810.5
1001.15,50.0,4012.8,,,,,100.0,2808.0
1002.15,27.97,4061.9,,,,,55.94,2808.2
1003.15,50.0,4086.4,,,,,100.0,2808.6
1004.15,50.0,4060.1,,,,,100.0,2811.0
1005.15,50.0,4012.7,,,,,100.0,2811.1
1006.15,27.95,4012.8,,,,,55.9,2807.2
1007.15,50.0,4037.3,,,,,100.0,2804.7
1008.15,27.94,4109.1,,,,,55.87,2810.2
1009.15,50.0,4060.1,,,,,100.0,2811.5
1010.15,50.0,4012.7,,,,,100.0,2804.1
1011.15,27.98,4037.3,,,,,55.96,2802.3
1012.15,50.0,4061.9,,,,,100.0,2809.1
1013.15,50.0,4084.7,,,,,100.0,2811.5
1014.15,27.96,4060.1,,,,,55.93,2811.6
1015.15,50.0,4012.8,,,,,100.0,2808.7
1016.15,27.96,4037.3,,,,,55.93,2804.8
1017.16,50.0,4061.9,,,,,100.0,2809.5
1018.16,50.0,4084.7,,,,,100.0,2811.8
1019.16,50.0,4035.5,,,,,100.0,2811.9
1020.16,28.3,4012.8,,,,,56.61,2809.3
1021.16,50.0,4012.8,,,,,100.0,2806.9
1022.16,27.97,4061.9,,,,,55.93,2809.9
1023.16,50.0,4084.7,,,,,100.0,2812.3
1024.16,50.0,4035.5,,,,,100.0,2812.4
1025.16,28.29,4012.8,,,,,56.58,2806.1
1026.16,50.0,4037.3,,,,,100.0,2810.3
1027.16,50.0,4061.9,,,,,100.0,2810.6
1028.16,27.98,4084.7,,,,,55.95,2812.6
1029.16,50.0,4035.5,,,,,100.0,2812.7
1030.16,28.29,4037.3,,,,,56.58,2810.1
1031.16,50.0,4037.3,,,,,100.0,2808.6
1032.16,50.0,4061.9,,,,,100.0,2806.4
1033.16,50.0,4060.1,,,,,100.0,2813.1
1034.16,27.97,4035.5,,,,,55.94,2813.1
1035.16,50.0,4012.8,,,,,100.0,2806.0
1036.16,27.98,4061.9,,,,,55.97,2804.2
1037.16,50.0,4086.4,,,,,100.0,2811.1
1038.16,50.0,4060.1,,,,,100.0,2813.4
1039.16,50.0,4012.7,,,,,100.0,2813.4
1040.16,27.98,4037.3,,,,,55.96,2810.4
1041.16,50.0,4037.3,,,,,100.0,2807.2
1042.16,27.98,4109.1,,,,,55.96,2812.4
1043.16,50.0,4060.1,,,,,100.0,2813.5
1044.16,50.0,4012.7,,,,,100.0,2806.1
1045.16,27.94,4037.3,,,,,55.88,2810.9
1046.16,50.0,4061.9,,,,,100.0,2811.2
1047.16,50.0,4084.7,,,,,100.0,2813.8
1048.16,27.96,4060.1,,,,,55.93,2813.9
1049.16,50.0,4012.8,,,,,100.0,2811.2
1050.16,27.95,4037.3,,,,,55.91,2809.0
1051.16,50.0,4061.9,,,,,100.0,2811.7
1052.16,50.0,4084.7,,,,,100.0,2814.1
1053.16,50.0,4035.5,,,,,100.0,2814.2
1054.16,28.28,4012.8,,,,,56.55,2811.9
1055.16,50.0,4037.3,,,,,100.0,2812.2
1056.16,27.96,4086.4,,,,,55.91,2805.0
1057.16,50.0,4084.7,,,,,100.0,2814.4
1058.16,50.0,4035.5,,,,,100.0,2814.5
1059.16,28.3,4012.8,,,,,56.6,2810.1
1060.16,50.0,4037.3,,,,,100.0,2807.9
1061.16,50.0,4061.9,,,,,100.0,2806.9
